ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO22N000001636,장소,관광지,11284404,대로사비,,,60606,비/탑/문/각,4.17E+18,경기도,여주시,하동,,200-1,4167010700,4167052000,4.17E+11,청심로,113,127.6332555,37.29942841,라사118222,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001637,장소,관광지,11297515,산령각,,,60606,비/탑/문/각,2.71E+18,대구광역시,동구,중대동,,1160,2714014200,2714076000,,,,128.6404672,36.00150278,마마027789,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001638,장소,관광지,11390218,무위사삼층석탑,,,60606,비/탑/문/각,4.68E+18,전라남도,강진군,성전면,월하리,1175-3,4681036022,4681036000,,,,126.687055,34.73840083,다라255385,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001639,장소,관광지,11390308,윤복신도비,,,60606,비/탑/문/각,4.68E+18,전라남도,강진군,도암면,용흥리,161,4681034029,4681034000,4.68E+11,학장용산길,217-20,126.7545359,34.54146866,다라315166,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001640,장소,관광지,11398828,장한봉수의거비,,,60606,비/탑/문/각,4.38E+18,충청북도,진천군,문백면,옥성리,547-2,4375033030,4375033000,,,,127.4388972,36.7781756,다바945644,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001641,장소,관광지,11409552,정운충신각,,,60606,비/탑/문/각,4.68E+18,전라남도,해남군,북일면,방산리,721,4682036027,4682036000,,,,126.685568,34.45671597,다라251072,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001642,장소,관광지,13636939,김육불망비,,,60606,비/탑/문/각,4.51E+18,전라북도,익산시,함라면,함열리,477,4514033021,4514033000,,,,126.9110103,36.06103497,다마469850,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001643,장소,관광지,13636992,오층석탑,,,60606,비/탑/문/각,4.52E+18,전라북도,김제시,금산면,금산리,39,4521045029,4521045000,4.52E+11,모악15길,1,127.0539069,35.72351124,다마596475,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001644,장소,관광지,13637156,만육최양선생유허비,,,60606,비/탑/문/각,4.57E+18,전라북도,진안군,백운면,반송리,360-2,4572035025,4572035000,,,,127.4021622,35.66695681,다마911412,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001645,장소,관광지,13653234,동령소갈비,,,60606,비/탑/문/각,4.61E+18,전라남도,여수시,고소동,,620,4613010500,4613057000,4.61E+11,고소3길,13,127.7389572,34.74004568,라라218384,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001646,장소,관광지,13675865,대곡사다층석탑,,,60606,비/탑/문/각,4.77E+18,경상북도,의성군,다인면,봉정리,894,4773044046,4773044000,4.77E+11,대곡사길,80,128.377348,36.49016046,라바785328,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001647,장소,관광지,13676485,보각국사탑,,,60606,비/탑/문/각,4.77E+18,경상북도,군위군,삼국유사면,화북리,612,4772038022,4772038000,,,,128.7790869,36.12762158,마마150930,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001648,장소,관광지,13676832,동인각,,,60606,비/탑/문/각,4.72E+18,경상북도,영천시,임고면,삼매리,산6,4723037024,4723037000,4.72E+11,포은로,964-63,129.0033168,36.04863119,마마354845,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001649,장소,관광지,13826072,영산항일운동기념공원항일농민운동기념비,,,60606,비/탑/문/각,4.62E+18,전라남도,나주시,왕곡면,장산리,산28-10,4617032032,4617032000,,,,126.7051982,34.97761037,다라274650,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001650,장소,관광지,14243009,청주한씨문정공파묘역신도비,,,60606,비/탑/문/각,4.11E+18,경기도,성남시 분당구,율동,,산2-11,4113510400,4113558000,,,,127.1475074,37.38011557,다사687312,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001651,장소,관광지,14295176,이순신장군동상,,,60606,비/탑/문/각,1.11E+18,서울특별시,종로구,세종로,,1-68,1111011900,1111053000,1.11E+11,세종대로,172,126.9769489,37.57103488,다사538525,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001652,장소,관광지,17470609,충혼탑,,,60606,비/탑/문/각,4.37E+18,충청북도,옥천군,청성면,산계리,산9-2,4373034021,4373034000,,,,127.7546736,36.33907877,라바228157,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001653,장소,관광지,17834587,박몽열장군사당,,,60606,비/탑/문/각,4.37E+18,충청북도,영동군,심천면,약목리,520-2,4374040031,4374040000,,,,127.7163073,36.1983938,라바194001,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001654,장소,관광지,8269890,고선사지3층석탑,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,인왕동,,76,4713011200,4713060500,4.71E+11,일정로,186,129.2290699,35.82811467,마마561604,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001655,장소,관광지,8270032,수철화상탑비,,,60606,비/탑/문/각,4.52E+18,전라북도,남원시,산내면,입석리,Jan-49,4519046025,4519046000,,,,127.6347014,35.41667581,라마122134,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001656,장소,관광지,8270220,남병우추모비,,,60606,비/탑/문/각,4.87E+18,경상남도,의령군,정곡면,성황리,478,4872036026,4872036000,,,,128.3385303,35.38198971,라마761099,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001657,장소,관광지,11286499,부도,,,60606,비/탑/문/각,4.14E+18,경기도,남양주시,조안면,송촌리,1060,4136036024,4136036000,4.14E+11,북한강로433번길,186,127.3045708,37.57298223,다사827526,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001658,장소,관광지,11293471,한용운시비,,,60606,비/탑/문/각,3.01E+18,대전광역시,중구,사정동,,01월 08일,3014011800,3014074000,,,,127.4132859,36.29916119,다바922113,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001659,장소,관광지,11298345,부인사부도,,,60606,비/탑/문/각,2.71E+18,대구광역시,동구,신무동,,374-2,2714013800,2714076000,,,,128.6726708,35.99421246,마마057781,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001660,장소,관광지,11380719,산양서원묘정비,,,60606,비/탑/문/각,4.22E+18,강원도,삼척시,원덕읍,산양리,843,4223025332,4223025300,,,,129.2838181,37.14033674,마사584061,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001661,장소,관광지,11385880,소양정,,,60606,비/탑/문/각,4.21E+18,강원도,춘천시,소양로1가,,산1-21,4211011300,4211057000,4.21E+11,번개시장길4번길,49,127.7294301,37.89024,라사201878,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001662,장소,관광지,11409418,신천리삼층석탑,,,60606,비/탑/문/각,4.69E+18,전라남도,영광군,묘량면,신천리,1226,4687032025,4687025000,4.69E+11,묘량로2길,40-89,126.527868,35.25230693,다라115956,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001663,장소,관광지,11409776,대리칠충각,,,60606,비/탑/문/각,4.68E+18,전라남도,화순군,화순읍,대리,154,4679025033,4679025000,4.68E+11,한고을길,16,126.9749806,35.05555154,다라521735,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001664,장소,관광지,13645247,정렬각,,,60606,비/탑/문/각,4.69E+18,전라남도,영광군,대마면,원흥리,산8-5,4687031025,4687031000,4.69E+11,영장로,30-25,126.559411,35.3061208,다마144015,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001665,장소,관광지,14184007,3.1항쟁기념탑,,,60606,비/탑/문/각,4.28E+18,강원도,화천군,화천읍,중리,212-7,4279025023,4279025000,4.28E+11,산천어길,79,127.7119704,38.10855114,라아185120,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001666,장소,관광지,14182411,시민헌장탑,,,60606,비/탑/문/각,4.22E+18,강원도,속초시,영랑동,,240-2,4221010100,4221051000,,,,128.5891757,38.21248232,라아953241,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001667,장소,관광지,8269994,숭진리삼층석탑,,,60606,비/탑/문/각,4.83E+18,경상남도,밀양시,삼랑진읍,숭진리,392-1,4827025031,4827025000,,,,128.8107219,35.46082669,마마189191,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001668,장소,관광지,8270212,사적비군,,,60606,비/탑/문/각,2.92E+18,광주광역시,남구,구동,,01월 21일,2915510200,2915554500,2.92E+11,중앙로107번길,15,126.9084534,35.1466803,다라461836,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001669,장소,관광지,8270228,동락전승비,,,60606,비/탑/문/각,4.31E+18,충청북도,충주시,신니면,송암리,577-34,4313035029,4313035000,,,,127.687843,37.00042288,라바167891,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001670,장소,관광지,8270328,해군전승비,,,60606,비/탑/문/각,2.61E+18,부산광역시,중구,영주동,,240-2,2611010100,2611060000,,,,129.0283016,35.10860497,마라392803,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001671,장소,관광지,11283943,영연방참전기념비,,,60606,비/탑/문/각,4.18E+18,경기도,가평군,가평읍,읍내리,365-1,4182025021,4182025000,,,,127.5158654,37.82562124,라사013806,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001672,장소,관광지,11284250,여양진씨효부정문,,,60606,비/탑/문/각,4.16E+18,경기도,안성시,일죽면,장암리,산16,4155039034,4155039000,4.16E+11,장암초교길,50-30,127.4659243,37.07744207,다바969976,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001673,장소,관광지,11380891,우현시비,,,60606,비/탑/문/각,4.71E+18,경상북도,경주시,문무대왕면,봉길리,490-2,4713031528,4713031500,,,,129.4809011,35.74160517,마마791512,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001674,장소,관광지,11395978,익성군신도비,,,60606,비/탑/문/각,4.42E+18,충청남도,논산시,은진면,용산리,산97-3,4423041025,4423041000,4.42E+11,매죽헌로53번길,Feb-58,127.1115141,36.16653636,다마650966,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001675,장소,관광지,11402760,오달제선생묘,,,60606,비/탑/문/각,4.15E+18,경기도,용인시 처인구,모현읍,오산리,산45-14,4146125328,4146125300,,,,127.1529615,37.33195839,다사692259,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001676,장소,관광지,11417304,신호리석주,,,60606,비/탑/문/각,4.68E+18,전라남도,고흥군,도화면,신호리,산13,4677034028,4677034000,,,,127.3152715,34.53994761,다라830162,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001677,장소,관광지,13652275,덕영세불망비,,,60606,비/탑/문/각,4.87E+18,경상남도,창녕군,대지면,용소리,산3,4874036028,4874036000,,,,128.4632915,35.52546949,라마873259,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001678,장소,관광지,13677411,허진수선생유허비,,,60606,비/탑/문/각,4.71E+18,경상북도,포항시 남구,장기면,금곡리,392,4711133023,4711133000,4.71E+11,신창길191번길,Sep-43,129.5130773,35.90133683,마마816690,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001679,장소,관광지,14183285,비문전적비,,,60606,비/탑/문/각,4.22E+18,강원도,속초시,조양동,,1450-178,4221010800,4221059000,,,,128.6027746,38.19124933,라아965217,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001680,장소,관광지,16128100,여양서원유허비,,,60606,비/탑/문/각,4.87E+18,경상남도,함안군,여항면,외암리,404,4873039021,4873039000,4.87E+11,진함로,983,128.450659,35.20118378,라라865899,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001681,장소,관광지,16404670,정발장군동상,,,60606,비/탑/문/각,2.62E+18,부산광역시,동구,초량동,,1147-21,2617010100,2617053000,,,,129.0420596,35.12026081,마라405816,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001682,장소,관광지,16682919,열지묘기념비,,,60606,비/탑/문/각,2.92E+18,광주광역시,북구,망월동,,911,2917012100,2917068500,2.92E+11,경열사길,46,126.9499688,35.20025323,다라499895,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001683,장소,관광지,17440981,육이오반공산악대원전적비,,,60606,비/탑/문/각,4.18E+18,경기도,가평군,가평읍,개곡리,산345,4182025030,4182025000,,,,127.5494114,37.84811561,라사043831,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001684,장소,관광지,17531119,충혼탑,,,60606,비/탑/문/각,5.01E+18,제주특별자치도,제주시,노형동,,3834,5011012200,5011065000,,,,126.4963644,33.41222793,다나066916,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001685,장소,관광지,20850061,철마순직경찰의용경찰추모비,,,60606,비/탑/문/각,2.67E+18,부산광역시,기장군,철마면,연구리,566,2671033026,2671033000,2.67E+11,철마로,543,129.1561516,35.2724105,마라506986,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001686,장소,관광지,18935913,내원암,,,180303,암자,4.21E+18,강원도,원주시,행구동,,375,4213011400,4213065000,4.21E+11,석경길,13-30,128.0098017,37.35823658,라사451289,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001687,장소,관광지,18935922,대원암,,,180303,암자,4.22E+18,강원도,강릉시,사천면,노동리,1013,4215036022,4215036000,4.22E+11,한과마을길,442-58,128.801142,37.81583307,마사145803,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001688,장소,관광지,18935925,보현암,,,180303,암자,4.12E+18,경기도,평택시,지산동,,1082,4122011000,4122056000,4.12E+11,지산2로,Sep-86,127.0624427,37.07945159,다바611979,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001689,장소,관광지,18935954,은선암,,,180303,암자,4.12E+18,경기도,광명시,광명동,,158-406,4121010100,4121055000,4.12E+11,새터로,117-13,126.8575172,37.47766926,다사431422,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001690,장소,관광지,18935996,금강암,,,180303,암자,2.63E+18,부산광역시,동래구,명륜동,,696-69,2626010700,2626054500,2.63E+11,명륜로,205,129.0827044,35.21206126,마라440918,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001691,장소,관광지,18935999,성불암,,,180303,암자,2.63E+18,부산광역시,남구,문현동,,1125-3,2629010900,2629071000,2.63E+11,장고개로63번가길,20-27,129.0673413,35.13072441,마라428828,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001692,장소,관광지,18936041,대원암,,,180303,암자,3.17E+18,울산광역시,울주군,온양읍,내광리,산62-1,3171025627,3171025600,3.17E+11,벌방길,12월 13일,129.225481,35.43659379,마마566170,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001693,장소,관광지,20637172,송광사지장전,,,180303,암자,4.62E+18,전라남도,순천시,송광면,신평리,1144,4615036023,4615036000,4.62E+11,송광사안길,100,127.2760532,35.00186677,다라795674,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001694,장소,관광지,209137,용화암,,,180303,암자,4.13E+18,경기도,고양시 일산서구,대화동,,17-Apr,4128710400,4128757000,4.13E+11,일산로636번길,37-29,126.7581137,37.68394568,다사345651,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001695,장소,관광지,744923,용문암,,,180303,암자,,전라북도,부안군,위도면,상왕등리,,4580042027,4580042000,,,,126.1065008,35.65661531,나마738409,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001696,장소,관광지,860404,오복암,,,180303,암자,3.17E+18,울산광역시,울주군,웅촌면,대복리,502,3171034029,3171034000,3.17E+11,오복새각단길,9,129.219855,35.48122106,마마560219,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001697,장소,관광지,860708,대불암,,,180303,암자,3.17E+18,울산광역시,울주군,온양읍,내광리,산102-4,3171025627,3171025600,,,,129.2127928,35.42120406,마마554152,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001698,장소,관광지,5639301,오어사원효암,,,180303,암자,4.71E+18,경상북도,포항시 남구,오천읍,항사리,34,4711125623,4711125600,4.71E+11,오어로,1,129.3688261,35.92652711,마마685715,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001699,장소,관광지,5653617,도솔암,,,180303,암자,4.81E+18,경상남도,창원시 마산합포구,진전면,일암리,990-1,4812534029,4812534000,4.81E+11,적석산2길,9-80,128.3696938,35.11551952,라라792803,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001700,장소,관광지,5842885,지장암,,,180303,암자,4.14E+18,경기도,의왕시,오전동,,506-8,4143010500,4143053000,4.14E+11,사나골길,43,126.9849692,37.35938446,다사543290,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001701,장소,관광지,16114900,장군보살,,,180303,암자,4.82E+18,경상남도,진주시,문산읍,삼곡리,600-21,4817025023,4817025000,4.82E+11,동부로,638-1,128.1694237,35.16881162,라라609861,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001702,장소,관광지,16912031,통도사관음전,,,180303,암자,4.83E+18,경상남도,양산시,하북면,지산리,산83-1,4833034022,4833034000,4.83E+11,통도사로,108,129.0641761,35.48797189,마마418224,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001703,장소,관광지,18936028,정불암,,,180303,암자,1.12E+18,서울특별시,동대문구,장안동,,383-1,1123010600,1123065000,1.12E+11,답십리로68길,37,127.0690555,37.57075176,다사619524,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001704,장소,관광지,18936285,성주암,,,180303,암자,4.38E+18,충청북도,진천군,덕산읍,합목리,8,4375025332,4375025300,4.38E+11,이덕로,788,127.5000057,36.91031791,라바000791,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001705,장소,관광지,20633697,부석사종각,,,180303,암자,4.72E+18,경상북도,영주시,부석면,북지리,148,4721039022,4721039000,4.72E+11,부석사로,345,128.6868912,36.998617,마바056895,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001706,장소,관광지,20637247,통도사감로당,,,180303,암자,4.83E+18,경상남도,양산시,하북면,지산리,산83-1,4833034022,4833034000,4.83E+11,통도사로,108,129.063976,35.48775748,마마418224,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000001707,장소,관광지,153521,보련암,,,180303,암자,1.16E+18,서울특별시,관악구,신림동,,715-5,1162010200,1162077500,1.16E+11,난곡로35길,46,126.9176701,37.47133208,다사485415,20220809,KT,KC_507_LLR_HISTST_2022,20220809
